_Time _Value ProductVariantName WarehouseLocationName
"2024-06-30 00:00:00" 850.0784301757812 "High End Cabinet-Oak" "Store 1"
"2024-07-31 00:00:00" 873.0557861328125 "High End Cabinet-Oak" "Store 1"
"2024-08-31 00:00:00" 794.036865234375 "High End Cabinet-Oak" "Store 1"
"2024-09-30 00:00:00" 736.0467529296875 "High End Cabinet-Oak" "Store 1"
"2024-10-31 00:00:00" 659.986572265625 "High End Cabinet-Oak" "Store 1"
"2024-11-30 00:00:00" 668.0652465820312 "High End Cabinet-Oak" "Store 1"
"2024-12-31 00:00:00" 533.03955078125 "High End Cabinet-Oak" "Store 1"
"2025-01-31 00:00:00" 532.00830078125 "High End Cabinet-Oak" "Store 1"
"2025-02-28 00:00:00" 536.9907836914062 "High End Cabinet-Oak" "Store 1"
"2024-03-31 00:00:00" 842.8694458007812 "High End Cabinet-Oak" "Store 2"
"2024-04-30 00:00:00" 1021.4117431640625 "High End Cabinet-Oak" "Store 2"
"2024-05-31 00:00:00" 1094.0035400390625 "High End Cabinet-Oak" "Store 2"
"2024-06-30 00:00:00" 1134.032470703125 "High End Cabinet-Oak" "Store 2"
"2024-07-31 00:00:00" 1326.009765625 "High End Cabinet-Oak" "Store 2"
"2024-08-31 00:00:00" 1120.005615234375 "High End Cabinet-Oak" "Store 2"
"2024-09-30 00:00:00" 1000.0376586914062 "High End Cabinet-Oak" "Store 2"
"2024-10-31 00:00:00" 998.0164794921875 "High End Cabinet-Oak" "Store 2"
"2024-11-30 00:00:00" 997.0355224609375 "High End Cabinet-Oak" "Store 2"
"2024-12-31 00:00:00" 700.0067749023438 "High End Cabinet-Oak" "Store 2"
"2025-01-31 00:00:00" 731.0009155273438 "High End Cabinet-Oak" "Store 2"
"2025-02-28 00:00:00" 757.9970092773438 "High End Cabinet-Oak" "Store 2"
"2024-03-31 00:00:00" 683.6260986328125 "High End Cabinet-Oak" "Store 3"
"2024-04-30 00:00:00" 814.0052490234375 "High End Cabinet-Oak" "Store 3"
"2024-05-31 00:00:00" 870.0646362304688 "High End Cabinet-Oak" "Store 3"
"2024-06-30 00:00:00" 942.0570678710938 "High End Cabinet-Oak" "Store 3"
"2024-07-31 00:00:00" 1086.9949951171875 "High End Cabinet-Oak" "Store 3"
"2024-08-31 00:00:00" 855.1149291992188 "High End Cabinet-Oak" "Store 3"
"2024-09-30 00:00:00" 835.05322265625 "High End Cabinet-Oak" "Store 3"
"2024-10-31 00:00:00" 770.3333740234375 "High End Cabinet-Oak" "Store 3"
"2024-11-30 00:00:00" 807.8421020507812 "High End Cabinet-Oak" "Store 3"
"2024-12-31 00:00:00" 636.2382202148438 "High End Cabinet-Oak" "Store 3"
"2025-01-31 00:00:00" 620.0017700195312 "High End Cabinet-Oak" "Store 3"
"2025-02-28 00:00:00" 569.9974365234375 "High End Cabinet-Oak" "Store 3"
"2024-03-31 00:00:00" 524.0943603515625 "High End Cabinet-Oak" "Store 4"
"2024-04-30 00:00:00" 593.9108276367188 "High End Cabinet-Oak" "Store 4"
"2024-05-31 00:00:00" 645.9802856445312 "High End Cabinet-Oak" "Store 4"
"2024-06-30 00:00:00" 690.9168701171875 "High End Cabinet-Oak" "Store 4"
"2024-07-31 00:00:00" 730.936279296875 "High End Cabinet-Oak" "Store 4"
"2024-08-31 00:00:00" 652.9067993164062 "High End Cabinet-Oak" "Store 4"
"2024-09-30 00:00:00" 609.9552001953125 "High End Cabinet-Oak" "Store 4"
"2024-10-31 00:00:00" 607.9115600585938 "High End Cabinet-Oak" "Store 4"
"2024-11-30 00:00:00" 592.96044921875 "High End Cabinet-Oak" "Store 4"
"2024-12-31 00:00:00" 460.9286804199219 "High End Cabinet-Oak" "Store 4"
"2025-01-31 00:00:00" 410.9935302734375 "High End Cabinet-Oak" "Store 4"
"2025-02-28 00:00:00" 474.0071105957031 "High End Cabinet-Oak" "Store 4"
"2024-03-31 00:00:00" 2076.407958984375 "High End Cabinet-Rosewood" "Distribution center"
"2024-04-30 00:00:00" 2421.30615234375 "High End Cabinet-Rosewood" "Distribution center"
"2024-05-31 00:00:00" 2568.90283203125 "High End Cabinet-Rosewood" "Distribution center"
"2024-06-30 00:00:00" 2850.256591796875 "High End Cabinet-Rosewood" "Distribution center"
"2024-07-31 00:00:00" 2962.426513671875 "High End Cabinet-Rosewood" "Distribution center"
"2024-08-31 00:00:00" 2555.455078125 "High End Cabinet-Rosewood" "Distribution center"
"2024-09-30 00:00:00" 2408.307373046875 "High End Cabinet-Rosewood" "Distribution center"
"2024-10-31 00:00:00" 2228.154541015625 "High End Cabinet-Rosewood" "Distribution center"
"2024-11-30 00:00:00" 2307.08642578125 "High End Cabinet-Rosewood" "Distribution center"
"2024-12-31 00:00:00" 1789.42138671875 "High End Cabinet-Rosewood" "Distribution center"
"2025-01-31 00:00:00" 1667.0008544921875 "High End Cabinet-Rosewood" "Distribution center"
"2025-02-28 00:00:00" 1806.9818115234375 "High End Cabinet-Rosewood" "Distribution center"
"2024-03-31 00:00:00" 1592.30810546875 "High End Cabinet-Rosewood" "Store 1"
"2024-04-30 00:00:00" 1950.93994140625 "High End Cabinet-Rosewood" "Store 1"
"2024-05-31 00:00:00" 2101.080078125 "High End Cabinet-Rosewood" "Store 1"
"2024-06-30 00:00:00" 2213.972412109375 "High End Cabinet-Rosewood" "Store 1"
"2024-07-31 00:00:00" 2370.037109375 "High End Cabinet-Rosewood" "Store 1"
"2024-08-31 00:00:00" 2089.008056640625 "High End Cabinet-Rosewood" "Store 1"
"2024-09-30 00:00:00" 1922.9727783203125 "High End Cabinet-Rosewood" "Store 1"
"2024-10-31 00:00:00" 1748.167724609375 "High End Cabinet-Rosewood" "Store 1"
"2024-11-30 00:00:00" 1961.8514404296875 "High End Cabinet-Rosewood" "Store 1"
"2024-12-31 00:00:00" 1475.02783203125 "High End Cabinet-Rosewood" "Store 1"
"2025-01-31 00:00:00" 1323.9991455078125 "High End Cabinet-Rosewood" "Store 1"
"2025-02-28 00:00:00" 1318.994384765625 "High End Cabinet-Rosewood" "Store 1"
"2024-03-31 00:00:00" 2379.097412109375 "High End Cabinet-Rosewood" "Store 2"
"2024-04-30 00:00:00" 2691.941162109375 "High End Cabinet-Rosewood" "Store 2"
"2024-05-31 00:00:00" 2872.06884765625 "High End Cabinet-Rosewood" "Store 2"
"2024-06-30 00:00:00" 3101.022705078125 "High End Cabinet-Rosewood" "Store 2"
"2024-07-31 00:00:00" 3362.03466796875 "High End Cabinet-Rosewood" "Store 2"
"2024-08-31 00:00:00" 2894.08544921875 "High End Cabinet-Rosewood" "Store 2"
"2024-09-30 00:00:00" 2712.922607421875 "High End Cabinet-Rosewood" "Store 2"
"2024-10-31 00:00:00" 2551.07080078125 "High End Cabinet-Rosewood" "Store 2"
"2024-11-30 00:00:00" 2633.9912109375 "High End Cabinet-Rosewood" "Store 2"
"2024-12-31 00:00:00" 1986.067626953125 "High End Cabinet-Rosewood" "Store 2"
"2025-01-31 00:00:00" 1907.001220703125 "High End Cabinet-Rosewood" "Store 2"
"2025-02-28 00:00:00" 1983.9925537109375 "High End Cabinet-Rosewood" "Store 2"
"2024-03-31 00:00:00" 1933.5384521484375 "High End Cabinet-Rosewood" "Store 3"
"2024-04-30 00:00:00" 2244.915283203125 "High End Cabinet-Rosewood" "Store 3"
"2024-05-31 00:00:00" 2435.6943359375 "High End Cabinet-Rosewood" "Store 3"
"2024-06-30 00:00:00" 2467.654052734375 "High End Cabinet-Rosewood" "Store 3"
"2024-07-31 00:00:00" 2788.000244140625 "High End Cabinet-Rosewood" "Store 3"
"2024-08-31 00:00:00" 2391.508544921875 "High End Cabinet-Rosewood" "Store 3"
"2024-09-30 00:00:00" 2294.74072265625 "High End Cabinet-Rosewood" "Store 3"
"2024-10-31 00:00:00" 2070.519287109375 "High End Cabinet-Rosewood" "Store 3"
"2024-11-30 00:00:00" 2158.547607421875 "High End Cabinet-Rosewood" "Store 3"
"2024-12-31 00:00:00" 1648.6746826171875 "High End Cabinet-Rosewood" "Store 3"
"2025-01-31 00:00:00" 1552.013427734375 "High End Cabinet-Rosewood" "Store 3"
"2025-02-28 00:00:00" 1594.9761962890625 "High End Cabinet-Rosewood" "Store 3"
"2024-03-31 00:00:00" 1451.7574462890625 "High End Cabinet-Rosewood" "Store 4"
"2024-04-30 00:00:00" 1562.6876220703125 "High End Cabinet-Rosewood" "Store 4"
"2024-05-31 00:00:00" 1777.15185546875 "High End Cabinet-Rosewood" "Store 4"
"2024-06-30 00:00:00" 1827.10546875 "High End Cabinet-Rosewood" "Store 4"
"2024-07-31 00:00:00" 1987.845947265625 "High End Cabinet-Rosewood" "Store 4"
"2024-08-31 00:00:00" 1761.9599609375 "High End Cabinet-Rosewood" "Store 4"
"2024-09-30 00:00:00" 1646.9150390625 "High End Cabinet-Rosewood" "Store 4"
"2024-10-31 00:00:00" 1451.9617919921875 "High End Cabinet-Rosewood" "Store 4"
"2024-11-30 00:00:00" 1542.9644775390625 "High End Cabinet-Rosewood" "Store 4"
"2024-12-31 00:00:00" 1215.96923828125 "High End Cabinet-Rosewood" "Store 4"
"2025-01-31 00:00:00" 1116.9832763671875 "High End Cabinet-Rosewood" "Store 4"
"2025-02-28 00:00:00" 1200.0174560546875 "High End Cabinet-Rosewood" "Store 4"
"2024-03-31 00:00:00" 1847.3885498046875 "High End Speaker" "Distribution center"
"2024-04-30 00:00:00" 2059.298583984375 "High End Speaker" "Distribution center"
"2024-05-31 00:00:00" 2214.997314453125 "High End Speaker" "Distribution center"
"2024-06-30 00:00:00" 2306.00634765625 "High End Speaker" "Distribution center"
"2024-07-31 00:00:00" 2638.99658203125 "High End Speaker" "Distribution center"
"2024-08-31 00:00:00" 2335.001953125 "High End Speaker" "Distribution center"
"2024-09-30 00:00:00" 2093.985107421875 "High End Speaker" "Distribution center"
"2024-10-31 00:00:00" 1899.0406494140625 "High End Speaker" "Distribution center"
"2024-11-30 00:00:00" 2012.97314453125 "High End Speaker" "Distribution center"
"2024-12-31 00:00:00" 1587.011962890625 "High End Speaker" "Distribution center"
"2025-01-31 00:00:00" 1573.0106201171875 "High End Speaker" "Distribution center"
"2025-02-28 00:00:00" 1494.9891357421875 "High End Speaker" "Distribution center"
"2024-03-31 00:00:00" 1446.5496826171875 "High End Speaker" "Store 1"
"2024-04-30 00:00:00" 1670.699462890625 "High End Speaker" "Store 1"
"2024-05-31 00:00:00" 1733.4434814453125 "High End Speaker" "Store 1"
"2024-06-30 00:00:00" 1830.97509765625 "High End Speaker" "Store 1"
"2024-07-31 00:00:00" 2101.052978515625 "High End Speaker" "Store 1"
"2024-08-31 00:00:00" 1841.2230224609375 "High End Speaker" "Store 1"
"2024-09-30 00:00:00" 1707.30615234375 "High End Speaker" "Store 1"
"2024-10-31 00:00:00" 1520.2889404296875 "High End Speaker" "Store 1"
"2024-11-30 00:00:00" 1615.1231689453125 "High End Speaker" "Store 1"
"2024-12-31 00:00:00" 1192.1649169921875 "High End Speaker" "Store 1"
"2025-01-31 00:00:00" 1217.0057373046875 "High End Speaker" "Store 1"
"2025-02-28 00:00:00" 1273.9853515625 "High End Speaker" "Store 1"
"2024-03-31 00:00:00" 2062.343505859375 "High End Speaker" "Store 2"
"2024-04-30 00:00:00" 2367.1630859375 "High End Speaker" "Store 2"
"2024-05-31 00:00:00" 2600.90673828125 "High End Speaker" "Store 2"
"2024-06-30 00:00:00" 2600.51953125 "High End Speaker" "Store 2"
"2024-07-31 00:00:00" 2959.127685546875 "High End Speaker" "Store 2"
"2024-08-31 00:00:00" 2580.192626953125 "High End Speaker" "Store 2"
"2024-09-30 00:00:00" 2299.224853515625 "High End Speaker" "Store 2"
"2024-10-31 00:00:00" 2188.20703125 "High End Speaker" "Store 2"
"2024-11-30 00:00:00" 2385.132568359375 "High End Speaker" "Store 2"
"2024-12-31 00:00:00" 1689.2015380859375 "High End Speaker" "Store 2"
"2025-01-31 00:00:00" 1779.0120849609375 "High End Speaker" "Store 2"
"2025-02-28 00:00:00" 1748.98779296875 "High End Speaker" "Store 2"
"2024-03-31 00:00:00" 1727.6722412109375 "High End Speaker" "Store 3"
"2024-04-30 00:00:00" 1922.2777099609375 "High End Speaker" "Store 3"
"2024-05-31 00:00:00" 2108.36572265625 "High End Speaker" "Store 3"
"2024-06-30 00:00:00" 2100.016845703125 "High End Speaker" "Store 3"
"2024-07-31 00:00:00" 2391.68994140625 "High End Speaker" "Store 3"
"2024-08-31 00:00:00" 2068.31884765625 "High End Speaker" "Store 3"
"2024-09-30 00:00:00" 1947.73876953125 "High End Speaker" "Store 3"
"2024-10-31 00:00:00" 1786.166015625 "High End Speaker" "Store 3"
"2024-11-30 00:00:00" 1946.10302734375 "High End Speaker" "Store 3"
"2024-12-31 00:00:00" 1466.422607421875 "High End Speaker" "Store 3"
"2025-01-31 00:00:00" 1375.013427734375 "High End Speaker" "Store 3"
"2025-02-28 00:00:00" 1463.010009765625 "High End Speaker" "Store 3"
"2024-03-31 00:00:00" 1276.99853515625 "High End Speaker" "Store 4"
"2024-04-30 00:00:00" 1327.0220947265625 "High End Speaker" "Store 4"
"2024-05-31 00:00:00" 1486.1004638671875 "High End Speaker" "Store 4"
"2024-06-30 00:00:00" 1589.979248046875 "High End Speaker" "Store 4"
"2024-07-31 00:00:00" 1711.0234375 "High End Speaker" "Store 4"
"2024-08-31 00:00:00" 1528.0177001953125 "High End Speaker" "Store 4"
"2024-09-30 00:00:00" 1363.037841796875 "High End Speaker" "Store 4"
"2024-10-31 00:00:00" 1380.0675048828125 "High End Speaker" "Store 4"
"2024-11-30 00:00:00" 1353.029541015625 "High End Speaker" "Store 4"
"2024-12-31 00:00:00" 1007.0469360351562 "High End Speaker" "Store 4"
"2025-01-31 00:00:00" 1010.9990234375 "High End Speaker" "Store 4"
"2025-02-28 00:00:00" 1052.9962158203125 "High End Speaker" "Store 4"
"2024-03-31 00:00:00" 2623.975830078125 "Mid-Range Speaker" "Distribution center"
"2024-04-30 00:00:00" 2966.053466796875 "Mid-Range Speaker" "Distribution center"
"2024-05-31 00:00:00" 3312.969482421875 "Mid-Range Speaker" "Distribution center"
"2024-06-30 00:00:00" 3414.013427734375 "Mid-Range Speaker" "Distribution center"
"2024-07-31 00:00:00" 3654.00634765625 "Mid-Range Speaker" "Distribution center"
"2024-08-31 00:00:00" 3291.973388671875 "Mid-Range Speaker" "Distribution center"
"2024-09-30 00:00:00" 2996.10009765625 "Mid-Range Speaker" "Distribution center"
"2024-10-31 00:00:00" 2920.996337890625 "Mid-Range Speaker" "Distribution center"
"2024-11-30 00:00:00" 2968.946044921875 "Mid-Range Speaker" "Distribution center"
"2024-12-31 00:00:00" 2187.014404296875 "Mid-Range Speaker" "Distribution center"
"2025-01-31 00:00:00" 2245.00048828125 "Mid-Range Speaker" "Distribution center"
"2025-02-28 00:00:00" 2208.9951171875 "Mid-Range Speaker" "Distribution center"
"2024-03-31 00:00:00" 2074.07080078125 "Mid-Range Speaker" "Store 1"
"2024-04-30 00:00:00" 2466.134765625 "Mid-Range Speaker" "Store 1"
"2024-05-31 00:00:00" 2594.032958984375 "Mid-Range Speaker" "Store 1"
"2024-06-30 00:00:00" 2643.997314453125 "Mid-Range Speaker" "Store 1"
"2024-07-31 00:00:00" 2975.01953125 "Mid-Range Speaker" "Store 1"
"2024-08-31 00:00:00" 2724.00390625 "Mid-Range Speaker" "Store 1"
"2024-09-30 00:00:00" 2369.024658203125 "Mid-Range Speaker" "Store 1"
"2024-10-31 00:00:00" 2202.01513671875 "Mid-Range Speaker" "Store 1"
"2024-11-30 00:00:00" 2448.0 "Mid-Range Speaker" "Store 1"
"2024-12-31 00:00:00" 1802.017822265625 "Mid-Range Speaker" "Store 1"
"2025-01-31 00:00:00" 1808.0047607421875 "Mid-Range Speaker" "Store 1"
"2025-02-28 00:00:00" 1703.988525390625 "Mid-Range Speaker" "Store 1"
"2024-03-31 00:00:00" 2896.346923828125 "Mid-Range Speaker" "Store 2"
"2024-04-30 00:00:00" 3377.287109375 "Mid-Range Speaker" "Store 2"
"2024-05-31 00:00:00" 3701.2275390625 "Mid-Range Speaker" "Store 2"
"2024-06-30 00:00:00" 3910.126708984375 "Mid-Range Speaker" "Store 2"
"2024-07-31 00:00:00" 4161.0546875 "Mid-Range Speaker" "Store 2"
"2024-08-31 00:00:00" 3753.11767578125 "Mid-Range Speaker" "Store 2"
"2024-09-30 00:00:00" 3440.1474609375 "Mid-Range Speaker" "Store 2"
"2024-10-31 00:00:00" 3193.134033203125 "Mid-Range Speaker" "Store 2"
"2024-11-30 00:00:00" 3296.0615234375 "Mid-Range Speaker" "Store 2"
"2024-12-31 00:00:00" 2544.097412109375 "Mid-Range Speaker" "Store 2"
"2025-01-31 00:00:00" 2490.009765625 "Mid-Range Speaker" "Store 2"
"2025-02-28 00:00:00" 2436.990478515625 "Mid-Range Speaker" "Store 2"
"2024-03-31 00:00:00" 2463.90576171875 "Mid-Range Speaker" "Store 3"
"2024-04-30 00:00:00" 2776.836181640625 "Mid-Range Speaker" "Store 3"
"2024-05-31 00:00:00" 3085.605224609375 "Mid-Range Speaker" "Store 3"
"2024-06-30 00:00:00" 3102.112548828125 "Mid-Range Speaker" "Store 3"
"2024-07-31 00:00:00" 3385.806884765625 "Mid-Range Speaker" "Store 3"
"2024-08-31 00:00:00" 3002.814453125 "Mid-Range Speaker" "Store 3"
"2024-09-30 00:00:00" 2654.89990234375 "Mid-Range Speaker" "Store 3"
"2024-10-31 00:00:00" 2632.89013671875 "Mid-Range Speaker" "Store 3"
"2024-11-30 00:00:00" 2705.84130859375 "Mid-Range Speaker" "Store 3"
"2024-12-31 00:00:00" 2089.898681640625 "Mid-Range Speaker" "Store 3"
"2025-01-31 00:00:00" 2015.9969482421875 "Mid-Range Speaker" "Store 3"
"2025-02-28 00:00:00" 2014.0076904296875 "Mid-Range Speaker" "Store 3"
"2024-03-31 00:00:00" 1765.447265625 "Mid-Range Speaker" "Store 4"
"2024-04-30 00:00:00" 1986.0693359375 "Mid-Range Speaker" "Store 4"
"2024-05-31 00:00:00" 2096.259033203125 "Mid-Range Speaker" "Store 4"
"2024-06-30 00:00:00" 2191.0087890625 "Mid-Range Speaker" "Store 4"
"2024-07-31 00:00:00" 2555.07470703125 "Mid-Range Speaker" "Store 4"
"2024-08-31 00:00:00" 2253.138671875 "Mid-Range Speaker" "Store 4"
"2024-09-30 00:00:00" 2071.058349609375 "Mid-Range Speaker" "Store 4"
"2024-10-31 00:00:00" 1885.1033935546875 "Mid-Range Speaker" "Store 4"
"2024-11-30 00:00:00" 2024.079833984375 "Mid-Range Speaker" "Store 4"
"2024-12-31 00:00:00" 1470.0570068359375 "Mid-Range Speaker" "Store 4"
"2025-01-31 00:00:00" 1491.0009765625 "Mid-Range Speaker" "Store 4"
"2025-02-28 00:00:00" 1483.9932861328125 "Mid-Range Speaker" "Store 4"
"2024-03-31 00:00:00" 2711.17529296875 TelevisionLEDM34-82-Silver "Distribution center"
"2024-04-30 00:00:00" 3187.031982421875 TelevisionLEDM34-82-Silver "Distribution center"
"2024-05-31 00:00:00" 3372.9794921875 TelevisionLEDM34-82-Silver "Distribution center"
"2024-06-30 00:00:00" 3540.906982421875 TelevisionLEDM34-82-Silver "Distribution center"
"2024-07-31 00:00:00" 3997.513916015625 TelevisionLEDM34-82-Silver "Distribution center"
"2024-08-31 00:00:00" 3398.094482421875 TelevisionLEDM34-82-Silver "Distribution center"
"2024-09-30 00:00:00" 3155.19580078125 TelevisionLEDM34-82-Silver "Distribution center"
"2024-10-31 00:00:00" 2985.667724609375 TelevisionLEDM34-82-Silver "Distribution center"
"2024-11-30 00:00:00" 3131.632568359375 TelevisionLEDM34-82-Silver "Distribution center"
"2024-12-31 00:00:00" 2312.174560546875 TelevisionLEDM34-82-Silver "Distribution center"
"2025-01-31 00:00:00" 2274.012939453125 TelevisionLEDM34-82-Silver "Distribution center"
"2025-02-28 00:00:00" 2282.00439453125 TelevisionLEDM34-82-Silver "Distribution center"
"2024-03-31 00:00:00" 2199.861328125 TelevisionLEDM34-82-Silver "Store 1"
"2024-04-30 00:00:00" 2497.25634765625 TelevisionLEDM34-82-Silver "Store 1"
"2024-05-31 00:00:00" 2708.591064453125 TelevisionLEDM34-82-Silver "Store 1"
"2024-06-30 00:00:00" 2936.8251953125 TelevisionLEDM34-82-Silver "Store 1"
"2024-07-31 00:00:00" 3045.71923828125 TelevisionLEDM34-82-Silver "Store 1"
"2024-08-31 00:00:00" 2736.060302734375 TelevisionLEDM34-82-Silver "Store 1"
"2024-09-30 00:00:00" 2547.012451171875 TelevisionLEDM34-82-Silver "Store 1"
"2024-10-31 00:00:00" 2378.70458984375 TelevisionLEDM34-82-Silver "Store 1"
"2024-11-30 00:00:00" 2457.933837890625 TelevisionLEDM34-82-Silver "Store 1"
"2024-12-31 00:00:00" 1872.31298828125 TelevisionLEDM34-82-Silver "Store 1"
"2025-01-31 00:00:00" 1778.0120849609375 TelevisionLEDM34-82-Silver "Store 1"
"2025-02-28 00:00:00" 1759.9788818359375 TelevisionLEDM34-82-Silver "Store 1"
"2024-03-31 00:00:00" 3090.93994140625 TelevisionLEDM34-82-Silver "Store 2"
"2024-04-30 00:00:00" 3517.550048828125 TelevisionLEDM34-82-Silver "Store 2"
"2024-05-31 00:00:00" 3888.85986328125 TelevisionLEDM34-82-Silver "Store 2"
"2024-06-30 00:00:00" 4052.906005859375 TelevisionLEDM34-82-Silver "Store 2"
"2024-07-31 00:00:00" 4360.970703125 TelevisionLEDM34-82-Silver "Store 2"
"2024-08-31 00:00:00" 3884.0029296875 TelevisionLEDM34-82-Silver "Store 2"
"2024-09-30 00:00:00" 3500.971923828125 TelevisionLEDM34-82-Silver "Store 2"
"2024-10-31 00:00:00" 3431.004638671875 TelevisionLEDM34-82-Silver "Store 2"
"2024-11-30 00:00:00" 3497.988525390625 TelevisionLEDM34-82-Silver "Store 2"
"2024-12-31 00:00:00" 2691.002685546875 TelevisionLEDM34-82-Silver "Store 2"
"2025-01-31 00:00:00" 2493.992919921875 TelevisionLEDM34-82-Silver "Store 2"
"2025-02-28 00:00:00" 2558.01318359375 TelevisionLEDM34-82-Silver "Store 2"
"2024-03-31 00:00:00" 2583.993408203125 TelevisionLEDM34-82-Silver "Store 3"
"2024-04-30 00:00:00" 2870.011474609375 TelevisionLEDM34-82-Silver "Store 3"
"2024-05-31 00:00:00" 3256.988525390625 TelevisionLEDM34-82-Silver "Store 3"
"2024-06-30 00:00:00" 3286.000732421875 TelevisionLEDM34-82-Silver "Store 3"
"2024-07-31 00:00:00" 3688.004150390625 TelevisionLEDM34-82-Silver "Store 3"
"2024-08-31 00:00:00" 3129.975830078125 TelevisionLEDM34-82-Silver "Store 3"
"2024-09-30 00:00:00" 2952.006103515625 TelevisionLEDM34-82-Silver "Store 3"
"2024-10-31 00:00:00" 2756.003173828125 TelevisionLEDM34-82-Silver "Store 3"
"2024-11-30 00:00:00" 2953.996826171875 TelevisionLEDM34-82-Silver "Store 3"
"2024-12-31 00:00:00" 2203.005126953125 TelevisionLEDM34-82-Silver "Store 3"
"2025-01-31 00:00:00" 2098.9970703125 TelevisionLEDM34-82-Silver "Store 3"
"2025-02-28 00:00:00" 2100.002197265625 TelevisionLEDM34-82-Silver "Store 3"
"2024-03-31 00:00:00" 1913.18896484375 TelevisionLEDM34-82-Silver "Store 4"
"2024-04-30 00:00:00" 2162.207275390625 TelevisionLEDM34-82-Silver "Store 4"
"2024-05-31 00:00:00" 2221.963134765625 TelevisionLEDM34-82-Silver "Store 4"
"2024-06-30 00:00:00" 2437.23779296875 TelevisionLEDM34-82-Silver "Store 4"
"2024-07-31 00:00:00" 2646.34814453125 TelevisionLEDM34-82-Silver "Store 4"
"2024-08-31 00:00:00" 2284.718505859375 TelevisionLEDM34-82-Silver "Store 4"
"2024-09-30 00:00:00" 2170.714599609375 TelevisionLEDM34-82-Silver "Store 4"
"2024-10-31 00:00:00" 1971.997314453125 TelevisionLEDM34-82-Silver "Store 4"
"2024-11-30 00:00:00" 2100.153564453125 TelevisionLEDM34-82-Silver "Store 4"
"2024-12-31 00:00:00" 1547.0030517578125 TelevisionLEDM34-82-Silver "Store 4"
"2025-01-31 00:00:00" 1509.001220703125 TelevisionLEDM34-82-Silver "Store 4"
"2025-02-28 00:00:00" 1499.996337890625 TelevisionLEDM34-82-Silver "Store 4"
